ID	QUALITY
ERR346600.23484	38
ERR346600.23509	37
ERR346600.23498	23
ERR346600.23490	36
ERR346600.23505	29
ERR346600.23506	38
ERR346600.23510	36
ERR346600.23501	26
ERR346600.23500	34
ERR346600.23515	35
ERR346600.23502	34
ERR346600.23495	38
ERR346600.23513	35
ERR346600.23512	36
ERR346600.23518	34
ERR346600.23514	35
ERR346600.23516	37
ERR346600.23524	33
ERR346600.23517	33
ERR346600.23511	37
ERR346600.23522	36
ERR346600.23528	33
ERR346600.23520	37
ERR346600.23519	35
ERR346600.23523	34
ERR346600.23525	23
ERR346600.23532	32
ERR346600.23529	37
ERR346600.23530	34
ERR346600.23533	33
ERR346600.23526	36
ERR346600.23527	37
ERR346600.23537	27
ERR346600.23507	38
ERR346600.23535	31
ERR346600.23534	36
ERR346600.23536	35
ERR346600.23521	33
ERR346600.23539	33
ERR346600.23538	31
ERR346600.23531	37
ERR346600.23540	38
ERR346600.23547	31
ERR346600.23542	37
ERR346600.23545	26
ERR346600.23552	37
ERR346600.23546	38
ERR346600.23560	38
ERR346600.23541	37
ERR346600.23548	38
ERR346600.23555	38
ERR346600.23557	37
ERR346600.23550	36
ERR346600.23553	23
ERR346600.23549	35
ERR346600.23562	25
ERR346600.23554	30
ERR346600.23556	38
ERR346600.23544	37
ERR346600.23565	32
ERR346600.23543	37
ERR346600.23564	36
ERR346600.23563	37
ERR346600.23567	38
ERR346600.23571	37
ERR346600.23569	38
ERR346600.23551	35
ERR346600.23579	38
ERR346600.23566	38
ERR346600.23559	36
ERR346600.23568	35
ERR346600.23572	37
ERR346600.23558	38
ERR346600.23570	38
ERR346600.23584	27
ERR346600.23583	38
ERR346600.23591	35
ERR346600.23573	35
ERR346600.23575	34
ERR346600.23577	36
ERR346600.23580	33
ERR346600.23596	37
ERR346600.23586	37
ERR346600.23590	38
ERR346600.23578	37
ERR346600.23576	36
ERR346600.23581	36
ERR346600.23587	24
ERR346600.23589	38
ERR346600.23593	36
ERR346600.23595	30
ERR346600.23592	35
ERR346600.23585	36
ERR346600.23597	36
ERR346600.23601	38
ERR346600.23598	38
ERR346600.23594	36
ERR346600.23582	31
ERR346600.23607	31
ERR346600.23603	31
ERR346600.23611	30
ERR346600.23604	34
ERR346600.23600	29
ERR346600.23612	38
ERR346600.23610	37
ERR346600.23608	36
ERR346600.23618	22
ERR346600.23606	37
ERR346600.23602	34
ERR346600.23613	35
ERR346600.23609	24
ERR346600.23605	35
ERR346600.23617	37
ERR346600.23619	32
ERR346600.23623	36
ERR346600.23614	38
ERR346600.23622	38
ERR346600.23621	36
ERR346600.23615	31
ERR346600.23616	26
ERR346600.23627	32
ERR346600.23628	34
ERR346600.23630	38
ERR346600.23625	32
ERR346600.23638	32
ERR346600.23640	35
ERR346600.23633	32
ERR346600.23637	36
ERR346600.23631	30
ERR346600.23635	33
ERR346600.23620	38
ERR346600.23649	34
ERR346600.23645	38
ERR346600.23650	38
ERR346600.23646	35
ERR346600.23643	32
ERR346600.23653	31
ERR346600.23636	30
ERR346600.23642	21
ERR346600.23651	35
ERR346600.23634	37
ERR346600.23644	35
ERR346600.23629	37
ERR346600.23657	34
ERR346600.23656	34
ERR346600.23632	35
ERR346600.23641	36
ERR346600.23652	36
ERR346600.23648	36
ERR346600.23655	25
ERR346600.23647	35
ERR346600.23665	37
ERR346600.23663	38
ERR346600.23659	35
ERR346600.23666	25
ERR346600.23671	36
ERR346600.23669	38
ERR346600.23658	36
ERR346600.23664	37
ERR346600.23654	34
ERR346600.23661	38
ERR346600.23678	37
ERR346600.23639	38
ERR346600.23675	37
ERR346600.23668	33
ERR346600.23680	37
ERR346600.23685	38
ERR346600.23670	38
ERR346600.23674	37
ERR346600.23689	35
ERR346600.23687	22
ERR346600.23667	36
ERR346600.23688	33
ERR346600.23686	25
ERR346600.23676	35
ERR346600.23682	37
ERR346600.23677	32
ERR346600.23692	36
ERR346600.23681	36
ERR346600.23696	38
ERR346600.23684	37
ERR346600.23701	37
ERR346600.23699	37
ERR346600.23693	31
ERR346600.23704	36
ERR346600.23700	37
ERR346600.23695	36
ERR346600.23694	38
ERR346600.23706	36
ERR346600.23690	23
ERR346600.23703	37
ERR346600.23705	38
ERR346600.23708	36
ERR346600.23707	37
ERR346600.23711	37
ERR346600.23698	38
ERR346600.23710	37
ERR346600.23714	31
ERR346600.23709	37
ERR346600.23715	38
ERR346600.23723	38
ERR346600.23727	38
ERR346600.23718	38
ERR346600.23712	38
ERR346600.23717	32
ERR346600.23713	34
ERR346600.23735	32
ERR346600.23702	37
ERR346600.23719	37
ERR346600.23728	35
ERR346600.23729	38
ERR346600.23721	15
ERR346600.23734	38
ERR346600.23720	35
ERR346600.23722	37
ERR346600.23733	38
ERR346600.23725	30
ERR346600.23697	38
ERR346600.23739	28
ERR346600.23738	38
ERR346600.23726	38
ERR346600.23730	37
ERR346600.23732	32
ERR346600.23741	36
ERR346600.23742	35
ERR346600.23737	33
ERR346600.23743	36
ERR346600.23724	36
ERR346600.23736	28
ERR346600.23754	37
ERR346600.23751	37
ERR346600.23750	37
ERR346600.23748	36
ERR346600.23745	37
ERR346600.23756	27
ERR346600.23731	33
ERR346600.23762	38
ERR346600.23758	38
ERR346600.23740	36
ERR346600.23746	37
ERR346600.23759	31
ERR346600.23747	27
ERR346600.23753	38
ERR346600.23755	32
ERR346600.23761	31
ERR346600.23763	38
ERR346600.23744	37
ERR346600.23768	27
ERR346600.23767	38
ERR346600.23764	36
ERR346600.23773	36
ERR346600.23749	35
ERR346600.23770	32
ERR346600.23771	29
ERR346600.23774	34
ERR346600.23760	36
ERR346600.23765	25
ERR346600.23752	29
ERR346600.23772	38
ERR346600.23775	38
ERR346600.23757	37
ERR346600.23777	36
ERR346600.23786	35
ERR346600.23788	38
ERR346600.23787	37
ERR346600.23779	37
ERR346600.23783	31
ERR346600.23781	36
ERR346600.23776	38
ERR346600.23782	20
ERR346600.23791	36
ERR346600.23798	36
ERR346600.23794	38
ERR346600.23785	38
ERR346600.23778	34
ERR346600.23780	37
ERR346600.23790	37
ERR346600.23792	38
ERR346600.23795	35
ERR346600.23796	36
ERR346600.23793	35
ERR346600.23802	36
ERR346600.23789	37
ERR346600.23784	38
ERR346600.23801	38
ERR346600.23809	38
ERR346600.23800	38
ERR346600.23804	36
ERR346600.23808	37
ERR346600.23799	21
ERR346600.23803	38
ERR346600.23805	37
ERR346600.23797	20
ERR346600.23810	36
ERR346600.23816	38
ERR346600.23812	38
ERR346600.23825	34
ERR346600.23817	37
ERR346600.23807	36
ERR346600.23806	37
ERR346600.23821	35
ERR346600.23815	36
ERR346600.23811	38
ERR346600.23818	36
ERR346600.23823	38
ERR346600.23813	31
ERR346600.23826	34
ERR346600.23830	38
ERR346600.23819	38
ERR346600.23834	30
ERR346600.23837	35
ERR346600.23824	34
ERR346600.23827	31
ERR346600.23832	32
ERR346600.23828	38
ERR346600.23836	37
ERR346600.23820	33
ERR346600.23822	38
ERR346600.23833	38
ERR346600.23814	37
ERR346600.23842	38
ERR346600.23846	37
ERR346600.23841	34
ERR346600.23829	38
ERR346600.23835	37
ERR346600.23838	33
ERR346600.23839	37
ERR346600.23831	32
ERR346600.23845	32
ERR346600.23849	27
ERR346600.23854	36
ERR346600.23847	37
ERR346600.23848	32
ERR346600.23844	36
ERR346600.23853	35
ERR346600.23858	38
ERR346600.23855	35
ERR346600.23840	32
ERR346600.23851	37
ERR346600.23852	34
ERR346600.23843	24
ERR346600.23863	38
ERR346600.23862	33
ERR346600.23856	32
ERR346600.23850	38
ERR346600.23857	35
ERR346600.23860	37
ERR346600.23864	37
ERR346600.23868	38
ERR346600.23869	37
ERR346600.23866	38
ERR346600.23861	38
ERR346600.23872	37
ERR346600.23859	37
ERR346600.23871	37
ERR346600.23875	37
ERR346600.23880	36
ERR346600.23865	32
ERR346600.23885	32
ERR346600.23878	38
ERR346600.23881	37
ERR346600.23884	36
ERR346600.23870	37
ERR346600.23874	37
ERR346600.23877	38
ERR346600.23876	36
ERR346600.23873	38
ERR346600.23892	32
ERR346600.23891	28
ERR346600.23888	37
ERR346600.23890	37
ERR346600.23887	37
ERR346600.23896	38
ERR346600.23894	38
ERR346600.23904	36
ERR346600.23901	37
ERR346600.23897	38
ERR346600.23906	36
ERR346600.23902	36
ERR346600.23886	37
ERR346600.23889	33
ERR346600.23895	36
ERR346600.23893	38
ERR346600.23909	38
ERR346600.23907	37
ERR346600.23899	37
ERR346600.23912	36
ERR346600.23905	36
ERR346600.23903	33
ERR346600.23914	31
ERR346600.23911	38
ERR346600.23919	33
ERR346600.23913	38
ERR346600.23916	38
ERR346600.23928	38
ERR346600.23910	38
ERR346600.23908	35
ERR346600.23915	34
ERR346600.23922	38
ERR346600.23900	35
ERR346600.23926	35
ERR346600.23924	37
ERR346600.23923	38
ERR346600.23927	38
ERR346600.23918	37
ERR346600.23921	38
ERR346600.23932	37
ERR346600.23925	35
ERR346600.23939	36
ERR346600.23936	38
ERR346600.23942	37
ERR346600.23917	38
ERR346600.23946	25
ERR346600.23938	35
ERR346600.23935	37
ERR346600.23934	37
ERR346600.23941	30
ERR346600.23933	32
ERR346600.23930	37
ERR346600.23943	26
ERR346600.23937	36
ERR346600.23951	33
ERR346600.23947	31
ERR346600.23944	37
ERR346600.23955	38
ERR346600.23950	35
ERR346600.23953	38
ERR346600.23954	32
ERR346600.23958	38
ERR346600.23931	37
ERR346600.23957	35
ERR346600.23949	37
ERR346600.23945	34
ERR346600.23959	37
ERR346600.23940	28
ERR346600.23961	38
ERR346600.23968	37
ERR346600.23965	38
ERR346600.23963	35
ERR346600.23952	37
ERR346600.23969	27
ERR346600.23956	36
ERR346600.23948	36
ERR346600.23960	37
ERR346600.23977	34
ERR346600.23970	36
ERR346600.23962	34
ERR346600.23967	37
ERR346600.23966	38
ERR346600.23964	11
ERR346600.23971	35
ERR346600.23973	37
ERR346600.23972	36
ERR346600.23980	37
ERR346600.23981	25
ERR346600.23974	37
ERR346600.23976	36
ERR346600.23975	36
ERR346600.23986	36
ERR346600.23985	31
ERR346600.23994	38
ERR346600.23992	38
ERR346600.23993	31
ERR346600.23982	28
ERR346600.23987	32
ERR346600.23989	38
ERR346600.23978	37
ERR346600.23983	35
ERR346600.23988	37
ERR346600.23995	34
ERR346600.23991	38
ERR346600.23999	31
ERR346600.23990	38
ERR346600.23998	37
ERR346600.24007	38
ERR346600.24002	36
ERR346600.23996	38
ERR346600.24006	38
ERR346600.24000	32
ERR346600.24010	36
ERR346600.24003	37
ERR346600.24014	33
ERR346600.24005	37
ERR346600.24012	38
ERR346600.24015	32
ERR346600.24017	34
ERR346600.24004	38
ERR346600.24026	38
ERR346600.24019	37
ERR346600.24025	35
ERR346600.24013	38
ERR346600.24024	37
ERR346600.24016	36
ERR346600.24018	34
ERR346600.24021	33
ERR346600.24031	37
ERR346600.24020	38
ERR346600.24034	36
ERR346600.24023	37
ERR346600.24030	34
ERR346600.24039	37
ERR346600.24029	37
ERR346600.24032	34
ERR346600.24043	24
ERR346600.24038	27
ERR346600.24040	38
ERR346600.24050	38
ERR346600.24046	36
ERR346600.24028	36
ERR346600.24051	36
ERR346600.24044	37
ERR346600.24035	35
ERR346600.24036	36
ERR346600.24047	36
ERR346600.24037	21
ERR346600.24045	23
ERR346600.24041	37
ERR346600.24054	36
ERR346600.24042	11
ERR346600.24057	36
ERR346600.24022	38
ERR346600.24053	37
ERR346600.24048	30
ERR346600.24063	36
ERR346600.24067	37
ERR346600.24058	38
ERR346600.24061	38
ERR346600.24049	38
ERR346600.24060	30
ERR346600.24064	36
ERR346600.24056	38
ERR346600.24069	21
ERR346600.24059	33
ERR346600.24070	37
ERR346600.24065	37
ERR346600.24066	30
ERR346600.24052	25
ERR346600.24062	37
ERR346600.24072	38
ERR346600.24081	37
ERR346600.24075	21
ERR346600.24083	35
ERR346600.24071	38
ERR346600.24077	35
ERR346600.24087	27
ERR346600.24079	36
ERR346600.24084	34
ERR346600.24074	34
ERR346600.24068	38
ERR346600.24073	38
ERR346600.24080	38
ERR346600.24088	36
ERR346600.24094	30
ERR346600.24089	37
ERR346600.24092	38
ERR346600.24090	35
ERR346600.24076	32
ERR346600.24078	34
ERR346600.24091	35
ERR346600.24098	38
ERR346600.24096	37
ERR346600.24100	37
ERR346600.24085	37
ERR346600.24082	27
ERR346600.24095	36
ERR346600.24097	38
ERR346600.24086	35
ERR346600.24104	38
ERR346600.24093	35
ERR346600.24107	33
ERR346600.24111	36
ERR346600.24105	34
ERR346600.24101	34
ERR346600.24099	37
ERR346600.24109	35
ERR346600.24102	36
ERR346600.24113	37
ERR346600.24103	37
ERR346600.24118	38
ERR346600.24123	37
ERR346600.24117	35
ERR346600.24106	22
ERR346600.24125	36
ERR346600.24110	37
ERR346600.24116	23
ERR346600.24112	37
ERR346600.24122	38
ERR346600.24127	35
ERR346600.24120	38
ERR346600.24108	38
ERR346600.24128	38
ERR346600.24119	36
ERR346600.24124	37
ERR346600.24132	36
ERR346600.24126	37
ERR346600.24133	38
ERR346600.24130	37
ERR346600.24129	37
ERR346600.24138	32
ERR346600.24136	38
ERR346600.24135	37
ERR346600.24139	36
ERR346600.24144	35
ERR346600.24142	37
ERR346600.24131	38
ERR346600.24148	38
ERR346600.24134	37
ERR346600.24137	38
ERR346600.24145	36
ERR346600.24140	31
ERR346600.24141	38
ERR346600.24151	37
ERR346600.24121	38
ERR346600.24154	33
ERR346600.24150	38
ERR346600.24153	38
ERR346600.24147	38
ERR346600.24146	20
ERR346600.24143	38
ERR346600.24149	38
ERR346600.24156	36
ERR346600.24152	22
ERR346600.24155	37
ERR346600.24160	38
ERR346600.24158	35
ERR346600.24167	38
ERR346600.24162	37
ERR346600.24165	38
ERR346600.24174	22
ERR346600.24170	34
ERR346600.24159	36
ERR346600.24169	37
ERR346600.24157	28
ERR346600.24168	38
ERR346600.24179	35
ERR346600.24178	35
ERR346600.24163	38
ERR346600.24173	37
ERR346600.24181	38
ERR346600.24177	36
ERR346600.24184	37
ERR346600.24183	25
ERR346600.24161	31
ERR346600.24166	32
ERR346600.24175	37
ERR346600.24172	38
ERR346600.24188	34
ERR346600.24176	33
ERR346600.24192	38
ERR346600.24196	38
ERR346600.24182	37
ERR346600.24191	34
ERR346600.24187	26
ERR346600.24189	36
ERR346600.24193	36
ERR346600.24190	38
ERR346600.24195	37
ERR346600.24201	34
ERR346600.24186	36
ERR346600.24197	36
ERR346600.24200	38
ERR346600.24194	37
ERR346600.24207	36
ERR346600.24202	38
ERR346600.24180	37
ERR346600.24205	38
ERR346600.24218	37
ERR346600.24204	31
ERR346600.24206	37
ERR346600.24216	37
ERR346600.24208	31
ERR346600.24199	35
ERR346600.24211	38
ERR346600.24210	37
ERR346600.24214	37
ERR346600.24220	32
ERR346600.24224	33
ERR346600.24226	32
ERR346600.24223	30
ERR346600.24229	38
ERR346600.24217	34
ERR346600.24215	38
ERR346600.24213	37
ERR346600.24212	33
ERR346600.24219	32
ERR346600.24228	28
ERR346600.24232	38
ERR346600.24237	37
ERR346600.24234	33
ERR346600.24230	36
ERR346600.24236	30
ERR346600.24231	37
ERR346600.24241	37
ERR346600.24240	36
ERR346600.24233	38
ERR346600.24227	22
ERR346600.24235	36
ERR346600.24238	38
ERR346600.24247	32
ERR346600.24244	33
ERR346600.24239	35
ERR346600.24225	37
ERR346600.24257	38
ERR346600.24248	36
ERR346600.24252	38
ERR346600.24242	38
ERR346600.24264	37
ERR346600.24243	38
ERR346600.24259	38
ERR346600.24255	35
ERR346600.24261	36
ERR346600.24250	34
ERR346600.24260	30
ERR346600.24254	36
ERR346600.24251	38
ERR346600.24266	37
ERR346600.24245	28
ERR346600.24256	38
ERR346600.24258	37
ERR346600.24262	36
ERR346600.24249	32
ERR346600.24272	38
ERR346600.24253	32
ERR346600.24273	34
ERR346600.24269	38
ERR346600.24276	36
ERR346600.24271	27
ERR346600.24281	34
ERR346600.24275	37
ERR346600.24280	36
ERR346600.24263	25
ERR346600.24268	38
ERR346600.24274	34
ERR346600.24265	38
ERR346600.24277	37
ERR346600.24279	32
ERR346600.24278	35
ERR346600.24284	32
ERR346600.24295	33
ERR346600.24287	27
ERR346600.24292	33
ERR346600.24285	38
ERR346600.24282	37
ERR346600.24290	36
ERR346600.24301	38
ERR346600.24291	35
ERR346600.24300	35
ERR346600.24293	38
ERR346600.24299	36
ERR346600.24288	36
ERR346600.24289	26
ERR346600.24298	33
ERR346600.24303	29
ERR346600.24283	38
ERR346600.24286	38
ERR346600.24296	35
ERR346600.24297	34
ERR346600.24306	32
ERR346600.24305	37
ERR346600.24309	37
ERR346600.24312	38
ERR346600.24308	31
ERR346600.24315	36
ERR346600.24307	38
ERR346600.24302	38
ERR346600.24318	35
ERR346600.24317	37
ERR346600.24310	37
ERR346600.24313	38
ERR346600.24311	23
ERR346600.24304	37
ERR346600.24327	38
ERR346600.24314	32
ERR346600.24331	26
ERR346600.24323	37
ERR346600.24326	34
ERR346600.24322	37
ERR346600.24330	38
ERR346600.24316	33
ERR346600.24329	35
ERR346600.24335	35
ERR346600.24333	38
ERR346600.24328	37
ERR346600.24320	34
ERR346600.24339	38
ERR346600.24324	38
ERR346600.24325	36
ERR346600.24337	31
ERR346600.24334	37
ERR346600.24319	34
ERR346600.24336	36
ERR346600.24341	23
ERR346600.24343	34
ERR346600.24345	36
ERR346600.24342	37
ERR346600.24349	35
ERR346600.24340	35
ERR346600.24355	38
ERR346600.24351	37
ERR346600.24356	34
ERR346600.24350	37
ERR346600.24346	35
ERR346600.24344	29
ERR346600.24347	35
ERR346600.24357	38
ERR346600.24348	35
ERR346600.24353	37
ERR346600.24352	35
ERR346600.24361	37
ERR346600.24365	32
ERR346600.24358	37
ERR346600.24367	38
ERR346600.24362	33
ERR346600.24354	36
ERR346600.24366	38
ERR346600.24363	35
ERR346600.24374	37
ERR346600.24368	36
ERR346600.24372	29
ERR346600.24364	33
ERR346600.24359	37
ERR346600.24370	37
ERR346600.24377	36
ERR346600.24382	37
ERR346600.24378	36
ERR346600.24381	38
ERR346600.24387	37
ERR346600.24375	30
ERR346600.24383	32
ERR346600.24369	35
ERR346600.24385	33
ERR346600.24392	38
ERR346600.24373	38
ERR346600.24376	34
ERR346600.24390	34
ERR346600.24386	30
ERR346600.24380	36
ERR346600.24389	37
ERR346600.24388	37
ERR346600.24391	23
ERR346600.24393	27
ERR346600.24394	33
ERR346600.24379	38
ERR346600.24396	38
ERR346600.24399	38
ERR346600.24401	37
ERR346600.24395	37
ERR346600.24404	37
ERR346600.24407	37
ERR346600.24402	38
ERR346600.24410	38
ERR346600.24411	34
ERR346600.24414	37
ERR346600.24403	35
ERR346600.24408	35
ERR346600.24406	35
ERR346600.24405	37
ERR346600.24400	38
ERR346600.24398	35
ERR346600.24417	36
ERR346600.24416	38
ERR346600.24409	38
ERR346600.24425	35
ERR346600.24413	37
ERR346600.24397	38
ERR346600.24424	28
ERR346600.24419	32
ERR346600.24421	26
ERR346600.24427	36
ERR346600.24420	38
ERR346600.24423	34
ERR346600.24422	27
ERR346600.24431	38
ERR346600.24418	38
ERR346600.24412	33
ERR346600.24415	33
ERR346600.24440	37
ERR346600.24430	34
ERR346600.24437	22
ERR346600.24429	36
ERR346600.24448	24
ERR346600.24433	38
ERR346600.24432	37
ERR346600.24434	33
ERR346600.24442	38
ERR346600.24438	38
ERR346600.24428	36
ERR346600.24436	37
ERR346600.24439	38
ERR346600.24446	38
ERR346600.24426	31
ERR346600.24445	33
ERR346600.24451	35
ERR346600.24457	35
ERR346600.24454	34
ERR346600.24453	11
ERR346600.24450	34
ERR346600.24447	36
ERR346600.24452	35
ERR346600.24455	33
ERR346600.24444	37
ERR346600.24467	32
ERR346600.24465	36
ERR346600.24456	35
ERR346600.24443	37
ERR346600.24459	35
ERR346600.24460	38
ERR346600.24474	38
ERR346600.24466	38
ERR346600.24463	35
ERR346600.24462	36
ERR346600.24470	38
ERR346600.24458	38
ERR346600.24464	37
ERR346600.24472	36
ERR346600.24469	37
ERR346600.24471	36
ERR346600.24478	37
ERR346600.24476	38
ERR346600.24482	37
ERR346600.24477	31
ERR346600.24488	36
ERR346600.24484	38
ERR346600.24479	37
ERR346600.24461	38
ERR346600.24483	32
ERR346600.24489	35
ERR346600.24492	32
ERR346600.24480	27
ERR346600.24485	32
ERR346600.24481	38
ERR346600.24486	32
ERR346600.24495	37
ERR346600.24468	36
ERR346600.24490	38
ERR346600.24491	35
ERR346600.24487	38
ERR346600.24496	24
ERR346600.24498	35
ERR346600.24504	36
ERR346600.24475	36
ERR346600.24494	37
ERR346600.24501	37
ERR346600.24497	38
ERR346600.24508	38
ERR346600.24500	38
ERR346600.24513	38
ERR346600.24511	37
ERR346600.24507	35
ERR346600.24516	36
ERR346600.24509	37
ERR346600.24506	36
ERR346600.24499	37
ERR346600.24510	35
ERR346600.24503	36
ERR346600.24512	38
ERR346600.24521	38
ERR346600.24520	27
ERR346600.24527	38
ERR346600.24532	37
ERR346600.24529	36
ERR346600.24515	38
ERR346600.24524	37
ERR346600.24502	24
ERR346600.24523	37
ERR346600.24534	33
ERR346600.24519	37
ERR346600.24526	37
ERR346600.24531	37
ERR346600.24525	38
ERR346600.24538	37
ERR346600.24517	35
ERR346600.24518	38
ERR346600.24535	36
ERR346600.24546	32
ERR346600.24530	32
ERR346600.24549	35
ERR346600.24536	38
ERR346600.24537	22
